file_id,id,time,jd,mjd,ra_hours,dec_degs,x,y,telescope,filter,exp_length,mag,mag_error,zero_point,flux,flux_error,pm_sky,pm_epoch,pm_pos_angle_sky,zero_point_correction,zero_point_error,calibrated_zero_point,calibrated_mag
2349736,SRC5,2025-10-16 13:30:22.500,2460964.729421296,60964.22942129616,1.6232584721052838,-45.65807288899884,534.0599197377289,384.6407871232937,Prompt5,Open,3,10.277752111887525,0.0072517617311376355,20,23228.459575181743,155.66492823724747,,2025-10-16 12:11:05.500,,,,,
2349737,SRC4,2025-10-16 13:43:00.500,2460964.738194444,60964.23819444422,1.6236218860831308,-45.67790267751044,506.7961586358837,500.34099903344156,Prompt5,Open,3,6.242846933324291,0.0011138309220940753,20,954954.0642211611,980.167317112507,,2025-10-16 12:11:05.500,,,,,
2349737,SRC5,2025-10-16 13:43:00.500,2460964.738194444,60964.23819444422,1.6232584721052838,-45.65807288899884,534.0599197377289,384.6407871232937,Prompt5,Open,3,10.240250210354928,0.007137737284246874,20,24044.800084731993,158.59362981421012,,2025-10-16 12:11:05.500,,,,,
2349738,SRC4,2025-10-16 13:55:32.500,2460964.746898148,60964.24689814821,1.6236218860831308,-45.67790267751044,506.7961586358837,500.34099903344156,Prompt5,Open,3,6.258467224578894,0.0011218347156132142,20,941313.66830452,973.1130718223504,,2025-10-16 12:11:05.500,,,,,
2349738,SRC5,2025-10-16 13:55:32.500,2460964.746898148,60964.24689814821,1.6232584721052838,-45.65807288899884,534.0599197377289,384.6407871232937,Prompt5,Open,3,10.2832816942153,0.0072794624128434335,20,23110.459313239186,155.46773482017417,,2025-10-16 12:11:05.500,,,,,
2349739,SRC4,2025-10-16 14:11:54.500,2460964.758263889,60964.25826388877,1.6236218860831308,-45.67790267751044,506.7961586358837,500.34099903344156,Prompt5,Open,3,6.283682669493729,0.001135172931649151,20,919704.2363108998,962.0839023810946,,2025-10-16 12:11:05.500,,,,,
2349739,SRC5,2025-10-16 14:11:54.500,2460964.758263889,60964.25826388877,1.6232584721052838,-45.65807288899884,534.0599197377289,384.6407871232937,Prompt5,Open,3,10.292633362249248,0.007300428396684809,20,22912.25899488053,154.57983499269525,,2025-10-16 12:11:05.500,,,,,
2349740,SRC4,2025-10-16 14:25:16.500,2460964.767546296,60964.26754629612,1.6236218860831308,-45.67790267751044,506.7961586358837,500.34099903344156,Prompt5,Open,3,6.2594801684058865,0.0011223159991885128,20,940435.8738476088,972.6229298694057,,2025-10-16 12:11:05.500,,,,,
2349740,SRC5,2025-10-16 14:25:16.500,2460964.767546296,60964.26754629612,1.6232584721052838,-45.65807288899884,534.0599197377289,384.6407871232937,Prompt5,Open,3,10.248101125779677,0.007138210921179876,20,23871.56018944302,157.4614640843335,,2025-10-16 12:11:05.500,,,,,
2349741,SRC4,2025-10-16 14:39:29.500,2460964.7774189813,60964.277418981306,1.6236218860831308,-45.67790267751044,506.7961586358837,500.34099903344156,Prompt5,Open,3,6.305411760896655,0.001146875369648676,20,901480.9430890983,952.7475739335555,,2025-10-16 12:11:05.500,,,,,
2349741,SRC5,2025-10-16 14:39:29.500,2460964.7774189813,60964.277418981306,1.6232584721052838,-45.65807288899884,534.0599197377289,384.6407871232937,Prompt5,Open,3,10.322051901126041,0.0073719892330827135,20,22299.77567460825,151.92739755458598,,2025-10-16 12:11:05.500,,,,,
2349742,SRC4,2025-10-16 14:52:22.500,2460964.786365741,60964.28636574093,1.6236218860831308,-45.67790267751044,506.7961586358837,500.34099903344156,Prompt5,Open,3,6.322434062698248,0.0011558959734804194,20,887457.6340741069,945.3078410629881,,2025-10-16 12:11:05.500,,,,,
2349742,SRC5,2025-10-16 14:52:22.500,2460964.786365741,60964.28636574093,1.6232584721052838,-45.65807288899884,534.0599197377289,384.6407871232937,Prompt5,Open,3,10.316735957338617,0.007368575654933931,20,22409.226786231,152.6021482064898,,2025-10-16 12:11:05.500,,,,,
2349743,SRC4,2025-10-16 15:05:19.500,2460964.795358796,60964.29535879614,1.6236218860831308,-45.67790267751044,506.7961586358837,500.34099903344156,Prompt5,Open,3,6.299633439772169,0.001143783061589474,20,906291.4415586975,955.2476902949663,,2025-10-16 12:11:05.500,,,,,
2349743,SRC5,2025-10-16 15:05:19.500,2460964.795358796,60964.29535879614,1.6232584721052838,-45.65807288899884,534.0599197377289,384.6407871232937,Prompt5,Open,3,10.29016828132854,0.0072671965772086716,20,22964.338623625084,154.2235800040335,,2025-10-16 12:11:05.500,,,,,
2349744,SRC4,2025-10-16 16:08:20.500,2460964.8391203703,60964.339120370336,1.6236218860831308,-45.67790267751044,506.7961586358837,500.34099903344156,Prompt5,Open,3,6.386471201777944,0.0011913248099210344,20,836628.729513287,918.4952761483964,,2025-10-16 12:11:05.500,,,,,
2349744,SRC5,2025-10-16 16:08:20.500,2460964.8391203703,60964.339120370336,1.6232584721052838,-45.65807288899884,534.0599197377289,384.6407871232937,Prompt5,Open,3,10.397468584757549,0.0076517098113410235,20,20803.37610723256,147.12932168989443,,2025-10-16 12:11:05.500,,,,,
2349745,SRC4,2025-10-16 16:21:05.500,2460964.847974537,60964.34797453694,1.6236218860831308,-45.67790267751044,506.7961586358837,500.34099903344156,Prompt5,Open,3,6.317924393695069,0.001153612696965852,20,891151.4072465479,947.3663344363588,,2025-10-16 12:11:05.500,,,,,
2349745,SRC5,2025-10-16 16:21:05.500,2460964.847974537,60964.34797453694,1.6232584721052838,-45.65807288899884,534.0599197377289,384.6407871232937,Prompt5,Open,3,10.280408341041786,0.007249580380688652,20,23171.701129799872,155.23769681252196,,2025-10-16 12:11:05.500,,,,,
2349746,SRC4,2025-10-16 16:34:24.500,2460964.8572222223,60964.35722222226,1.6236218860831308,-45.67790267751044,506.7961586358837,500.34099903344156,Prompt5,Open,3,6.310620344955948,0.0011494486548583435,20,897166.640441796,950.3165291678973,,2025-10-16 12:11:05.500,,,,,
2349746,SRC5,2025-10-16 16:34:24.500,2460964.8572222223,60964.35722222226,1.6232584721052838,-45.65807288899884,534.0599197377289,384.6407871232937,Prompt5,Open,3,10.306849751903647,0.007372553955370934,20,22614.206519684278,154.081443598098,,2025-10-16 12:11:05.500,,,,,
2349747,SRC4,2025-10-16 08:48:06.500,2460964.5334027777,60964.03340277774,1.6236218860831308,-45.67790267751044,506.7961586358837,500.34099903344156,Prompt5,Open,3,6.299544842776598,0.0011394217336430192,20,906365.398726773,951.6810046318896,,2025-10-16 12:11:05.500,,,,,
2349747,SRC5,2025-10-16 08:48:06.500,2460964.5334027777,60964.03340277774,1.6232584721052838,-45.65807288899884,534.0599197377289,384.6407871232937,Prompt5,Open,3,10.281714013336327,0.0065800900042925475,20,23143.852317450488,140.6889039085167,,2025-10-16 12:11:05.500,,,,,
2349748,SRC4,2025-10-16 09:02:07.500,2460964.543136574,60964.04313657386,1.6236218860831308,-45.67790267751044,506.7961586358837,500.34099903344156,Prompt5,Open,3,6.342120420774197,0.001162032286651322,20,871511.4281756942,933.2529868795203,,2025-10-16 12:11:05.500,,,,,
2349748,SRC5,2025-10-16 09:02:07.500,2460964.543136574,60964.04313657386,1.6232584721052838,-45.65807288899884,534.0599197377289,384.6407871232937,Prompt5,Open,3,10.31888317216105,0.006627693680634627,20,22364.952794858673,136.94062537695424,,2025-10-16 12:11:05.500,,,,,
2349749,SRC4,2025-10-16 09:05:45.500,2460964.5456597223,60964.045659722295,1.6236218860831308,-45.67790267751044,506.7961586358837,500.34099903344156,Prompt5,Open,3,6.238191609093235,0.0011073501968368248,20,959057.4230135722,978.6485729531544,,2025-10-16 12:11:05.500,,,,,
2349749,SRC5,2025-10-16 09:05:45.500,2460964.5456597223,60964.045659722295,1.6232584721052838,-45.65807288899884,534.0599197377289,384.6407871232937,Prompt5,Open,3,10.218641496014007,0.006377060876459808,20,24528.142256925574,144.4897153943886,,2025-10-16 12:11:05.500,,,,,
2349750,SRC4,2025-10-16 09:10:13.500,2460964.548761574,60964.048761574086,1.6236218860831308,-45.67790267751044,506.7961586358837,500.34099903344156,Prompt5,Open,3,6.218670558304243,0.0010976102887874893,20,976456.7937649523,987.6348844908449,,2025-10-16 12:11:05.500,,,,,
2349750,SRC5,2025-10-16 09:10:13.500,2460964.548761574,60964.048761574086,1.6232584721052838,-45.65807288899884,534.0599197377289,384.6407871232937,Prompt5,Open,3,10.226570513415961,0.006389617245640836,20,24349.668293218405,143.72162638861752,,2025-10-16 12:11:05.500,,,,,
2349751,SRC4,2025-10-16 09:14:21.500,2460964.5516319443,60964.051631944254,1.6236218860831308,-45.67790267751044,506.7961586358837,500.34099903344156,Prompt5,Open,3,6.220798149226132,0.0010986340284339573,20,974545.2185482888,986.6212539387353,,2025-10-16 12:11:05.500,,,,,
2349751,SRC5,2025-10-16 09:14:21.500,2460964.5516319443,60964.051631944254,1.6232584721052838,-45.65807288899884,534.0599197377289,384.6407871232937,Prompt5,Open,3,10.202930137037487,0.006316868662380681,20,24885.662098295034,145.20805675451422,,2025-10-16 12:11:05.500,,,,,
2349752,SRC4,2025-10-16 09:18:59.500,2460964.554849537,60964.05484953709,1.6236218860831308,-45.67790267751044,506.7961586358837,500.34099903344156,Prompt5,Open,3,6.280371859255299,0.0011288759131509608,20,922513.03417893,959.6661854336726,,2025-10-16 12:11:05.500,,,,,
2349752,SRC5,2025-10-16 09:18:59.500,2460964.554849537,60964.05484953709,1.6232584721052838,-45.65807288899884,534.0599197377289,384.6407871232937,Prompt5,Open,3,10.294281891445092,0.0065294758033670915,20,22877.496529550674,137.99680919124566,,2025-10-16 12:11:05.500,,,,,
2349753,SRC4,2025-10-16 09:25:38.500,2460964.5594675927,60964.05946759274,1.6236218860831308,-45.67790267751044,506.7961586358837,500.34099903344156,Prompt5,Open,3,6.279708967423206,0.0011289717317646808,20,923076.4427427606,960.3338329082529,,2025-10-16 12:11:05.500,,,,,
2349753,SRC5,2025-10-16 09:25:38.500,2460964.5594675927,60964.05946759274,1.6232584721052838,-45.65807288899884,534.0599197377289,384.6407871232937,Prompt5,Open,3,10.269042587146366,0.006475071587076461,20,23415.542269795147,140.0619382522267,,2025-10-16 12:11:05.500,,,,,
2349754,SRC4,2025-10-16 09:30:59.500,2460964.5631828704,60964.06318287039,1.6236218860831308,-45.67790267751044,506.7961586358837,500.34099903344156,Prompt5,Open,3,6.268055365956489,0.0011227522595294304,20,933037.5201420077,965.3466546855641,,2025-10-16 12:11:05.500,,,,,
2349754,SRC5,2025-10-16 09:30:59.500,2460964.5631828704,60964.06318287039,1.6232584721052838,-45.65807288899884,534.0599197377289,384.6407871232937,Prompt5,Open,3,10.249213664133682,0.006403669006757874,20,23847.111871337733,141.065790977861,,2025-10-16 12:11:05.500,,,,,
2349755,SRC4,2025-10-16 09:34:42.500,2460964.565763889,60964.06576388888,1.6236218860831308,-45.67790267751044,506.7961586358837,500.34099903344156,Prompt5,Open,3,6.197554436981413,0.00108675810707245,20,995633.452024957,997.0694697279556,,2025-10-16 12:11:05.500,,,,,
2349755,SRC5,2025-10-16 09:34:42.500,2460964.565763889,60964.06576388888,1.6232584721052838,-45.65807288899884,534.0599197377289,384.6407871232937,Prompt5,Open,3,10.205325024043727,0.006294792931221505,20,24830.830485750383,144.38030018339205,,2025-10-16 12:11:05.500,,,,,
2349756,SRC4,2025-10-16 09:38:48.500,2460964.568611111,60964.068611111026,1.6236218860831308,-45.67790267751044,506.7961586358837,500.34099903344156,Prompt5,Open,3,6.8695262036942,0.0015127494542028735,20,536180.2010803696,747.5771924806357,,2025-10-16 12:11:05.500,,,,,
2349756,SRC5,2025-10-16 09:38:48.500,2460964.568611111,60964.068611111026,1.6232584721052838,-45.65807288899884,534.0599197377289,384.6407871232937,Prompt5,Open,3,10.859651620977143,0.00804715443477917,20,13591.287719580436,101.10882125779324,,2025-10-16 12:11:05.500,,,,,
2349757,SRC4,2025-10-16 09:41:56.500,2460964.5707870373,60964.07078703726,1.6236218860831308,-45.67790267751044,506.7961586358837,500.34099903344156,Prompt5,Open,3,6.259069513486086,0.001117901969557065,20,940791.6395119701,969.1621623433551,,2025-10-16 12:11:05.500,,,,,
2349757,SRC5,2025-10-16 09:41:56.500,2460964.5707870373,60964.07078703726,1.6232584721052838,-45.65807288899884,534.0599197377289,384.6407871232937,Prompt5,Open,3,10.244613984041283,0.0064151905250746846,20,23948.35355465735,141.9203161732431,,2025-10-16 12:11:05.500,,,,,
2349758,SRC4,2025-10-16 09:45:56.500,2460964.573564815,60964.07356481487,1.6236218860831308,-45.67790267751044,506.7961586358837,500.34099903344156,Prompt5,Open,3,6.303343723014748,0.0011413626682869498,20,903199.6601713764,949.9733053551572,,2025-10-16 12:11:05.500,,,,,
2349758,SRC5,2025-10-16 09:45:56.500,2460964.573564815,60964.07356481487,1.6232584721052838,-45.65807288899884,534.0599197377289,384.6407871232937,Prompt5,Open,3,10.296512818221508,0.006508712192754093,20,22830.537038074144,137.27430960857112,,2025-10-16 12:11:05.500,,,,,
2349759,SRC4,2025-10-16 09:49:38.500,2460964.5761342593,60964.07613425935,1.6236218860831308,-45.67790267751044,506.7961586358837,500.34099903344156,Prompt5,Open,3,6.2813582000490715,0.001129508196859027,20,921675.3545905665,959.3320698604547,,2025-10-16 12:11:05.500,,,,,
2349759,SRC5,2025-10-16 09:49:38.500,2460964.5761342593,60964.07613425935,1.6232584721052838,-45.65807288899884,534.0599197377289,384.6407871232937,Prompt5,Open,3,10.283901308887556,0.006512532892223067,20,23097.27425558503,138.95990182085922,,2025-10-16 12:11:05.500,,,,,
2349760,SRC4,2025-10-16 09:53:55.500,2460964.579108796,60964.07910879608,1.6236218860831308,-45.67790267751044,506.7961586358837,500.34099903344156,Prompt5,Open,3,6.4663428121925755,0.0012297420226687432,20,777291.8781782493,880.8861778888456,,2025-10-16 12:11:05.500,,,,,
2349760,SRC5,2025-10-16 09:53:55.500,2460964.579108796,60964.07910879608,1.6232584721052838,-45.65807288899884,534.0599197377289,384.6407871232937,Prompt5,Open,3,10.450801608623104,0.006900699411343153,20,19806.17496693178,126.28456496460122,,2025-10-16 12:11:05.500,,,,,
2349761,SRC4,2025-10-16 09:57:17.500,2460964.5814467594,60964.0814467594,1.6236218860831308,-45.67790267751044,506.7961586358837,500.34099903344156,Prompt5,Open,3,6.37221866046368,0.0011777446050040589,20,847683.6185856092,920.0176609502149,,2025-10-16 12:11:05.500,,,,,
2349761,SRC5,2025-10-16 09:57:17.500,2460964.5814467594,60964.0814467594,1.6232584721052838,-45.65807288899884,534.0599197377289,384.6407871232937,Prompt5,Open,3,10.328323953632374,0.006602744461045993,20,22171.326282573624,135.24245974722297,,2025-10-16 12:11:05.500,,,,,
2349762,SRC4,2025-10-16 09:54:54.500,2460964.5797916665,60964.079791666474,1.6236218860831308,-45.67790267751044,506.7961586358837,500.34099903344156,Prompt5,Open,3,6.295906030580657,0.0011369838875978661,20,909408.1510659333,952.8318141622891,,2025-10-16 12:11:05.500,,,,,
2349762,SRC5,2025-10-16 09:54:54.500,2460964.5797916665,60964.079791666474,1.6232584721052838,-45.65807288899884,534.0599197377289,384.6407871232937,Prompt5,Open,3,10.292031862843551,0.006500865088909636,20,22924.955935773527,137.67534221692827,,2025-10-16 12:11:05.500,,,,,
2349763,SRC4,2025-10-16 09:58:08.500,2460964.5820370372,60964.08203703724,1.6236218860831308,-45.67790267751044,506.7961586358837,500.34099903344156,Prompt5,Open,3,6.465997835504503,0.001229566567290219,20,777538.8904645751,881.040318004577,,2025-10-16 12:11:05.500,,,,,
2349763,SRC5,2025-10-16 09:58:08.500,2460964.5820370372,60964.08203703724,1.6232584721052838,-45.65807288899884,534.0599197377289,384.6407871232937,Prompt5,Open,3,10.442746255607844,0.006851580672445528,20,19953.668485286238,126.31654688520617,,2025-10-16 12:11:05.500,,,,,
2349764,SRC4,2025-10-16 10:04:33.500,2460964.5864930553,60964.086493055336,1.6236218860831308,-45.67790267751044,506.7961586358837,500.34099903344156,Prompt5,Open,3,6.89238758738794,0.0014951134297421383,20,525008.3609562014,723.4609583092074,,2025-10-16 12:11:05.500,,,,,
2349764,SRC5,2025-10-16 10:04:33.500,2460964.5864930553,60964.086493055336,1.6232584721052838,-45.65807288899884,534.0599197377289,384.6407871232937,Prompt5,Open,3,10.85820827494661,0.007769831978078214,20,13609.367595669708,97.74175780816653,,2025-10-16 12:11:05.500,,,,,
2349765,SRC4,2025-10-16 10:07:23.500,2460964.588460648,60964.08846064797,1.6236218860831308,-45.67790267751044,506.7961586358837,500.34099903344156,Prompt5,Open,3,6.745110244139994,0.0013970992640760915,20,601280.551921158,774.2113802566137,,2025-10-16 12:11:05.500,,,,,
2349765,SRC5,2025-10-16 10:07:23.500,2460964.588460648,60964.08846064797,1.6232584721052838,-45.65807288899884,534.0599197377289,384.6407871232937,Prompt5,Open,3,10.728851884319107,0.007557956334845582,20,15331.353625863012,107.09594507717512,,2025-10-16 12:11:05.500,,,,,
2349766,SRC4,2025-10-16 10:10:12.500,2460964.5904166666,60964.090416666586,1.6236218860831308,-45.67790267751044,506.7961586358837,500.34099903344156,Prompt5,Open,3,6.911424003817741,0.0015073352072528428,20,515883.51847938565,716.702102230394,,2025-10-16 12:11:05.500,,,,,
2349766,SRC5,2025-10-16 10:10:12.500,2460964.5904166666,60964.090416666586,1.6232584721052838,-45.65807288899884,534.0599197377289,384.6407871232937,Prompt5,Open,3,10.906694602038113,0.00792820709257865,20,13014.977267958064,95.3851322225798,,2025-10-16 12:11:05.500,,,,,
2349767,SRC4,2025-10-16 10:13:05.500,2460964.5924189813,60964.09241898125,1.6236218860831308,-45.67790267751044,506.7961586358837,500.34099903344156,Prompt5,Open,3,6.442056083498997,0.0012164395899977724,20,794874.969486504,891.0628922851474,,2025-10-16 12:11:05.500,,,,,
2349767,SRC5,2025-10-16 10:13:05.500,2460964.5924189813,60964.09241898125,1.6232584721052838,-45.65807288899884,534.0599197377289,384.6407871232937,Prompt5,Open,3,10.437077079096904,0.006828204496287873,20,20058.129139214805,126.5432484622142,,2025-10-16 12:11:05.500,,,,,
2349768,SRC4,2025-10-16 10:16:34.500,2460964.594837963,60964.094837963115,1.6236218860831308,-45.67790267751044,506.7961586358837,500.34099903344156,Prompt5,Open,3,6.398787929111261,0.0011918835783213146,20,827191.5380879203,908.5608054131646,,2025-10-16 12:11:05.500,,,,,
2349768,SRC5,2025-10-16 10:16:34.500,2460964.594837963,60964.094837963115,1.6232584721052838,-45.65807288899884,534.0599197377289,384.6407871232937,Prompt5,Open,3,10.366502674385801,0.00666680844221943,20,21405.244108977186,131.8402098605274,,2025-10-16 12:11:05.500,,,,,
2349769,SRC4,2025-10-16 10:19:48.500,2460964.5970833334,60964.097083333414,1.6236218860831308,-45.67790267751044,506.7961586358837,500.34099903344156,Prompt5,Open,3,6.543243190113124,0.001273469392802499,20,724142.402718438,849.851193879283,,2025-10-16 12:11:05.500,,,,,
2349769,SRC5,2025-10-16 10:19:48.500,2460964.5970833334,60964.097083333414,1.6232584721052838,-45.65807288899884,534.0599197377289,384.6407871232937,Prompt5,Open,3,10.527703392237276,0.007021131349240083,20,18451.849250938547,119.70923586861421,,2025-10-16 12:11:05.500,,,,,
2349770,SRC4,2025-10-16 10:23:09.500,2460964.5994097223,60964.09940972226,1.6236218860831308,-45.67790267751044,506.7961586358837,500.34099903344156,Prompt5,Open,3,6.296690429109418,0.001137530881634113,20,908751.379378459,952.6019909075343,,2025-10-16 12:11:05.500,,,,,
2349770,SRC5,2025-10-16 10:23:09.500,2460964.5994097223,60964.09940972226,1.6232584721052838,-45.65807288899884,534.0599197377289,384.6407871232937,Prompt5,Open,3,10.299144884284692,0.006492046687467289,20,22775.257769737484,136.5902411371046,,2025-10-16 12:11:05.500,,,,,
2349771,SRC4,2025-10-16 10:26:13.500,2460964.601539352,60964.10153935198,1.6236218860831308,-45.67790267751044,506.7961586358837,500.34099903344156,Prompt5,Open,3,6.783575255951906,0.00142144785833936,20,580351.554876067,760.2949160470617,,2025-10-16 12:11:05.500,,,,,
2349771,SRC5,2025-10-16 10:26:13.500,2460964.601539352,60964.10153935198,1.6232584721052838,-45.65807288899884,534.0599197377289,384.6407871232937,Prompt5,Open,3,10.77800202124174,0.007632912159515245,20,14652.79407454557,103.37460605261936,,2025-10-16 12:11:05.500,,,,,
2349772,SRC4,2025-10-16 10:29:28.500,2460964.6037962963,60964.10379629629,1.6236218860831308,-45.67790267751044,506.7961586358837,500.34099903344156,Prompt5,Open,3,6.686501622600687,0.0013598647166027486,20,634630.0111320288,795.3604520790947,,2025-10-16 12:11:05.500,,,,,
2349772,SRC5,2025-10-16 10:29:28.500,2460964.6037962963,60964.10379629629,1.6232584721052838,-45.65807288899884,534.0599197377289,384.6407871232937,Prompt5,Open,3,10.664618344922385,0.00735133570200822,20,16265.743397710263,110.50627734178545,,2025-10-16 12:11:05.500,,,,,
2349773,SRC4,2025-10-16 10:32:36.500,2460964.605972222,60964.10597222205,1.6236218860831308,-45.67790267751044,506.7961586358837,500.34099903344156,Prompt5,Open,3,6.219601170612945,0.0010980121654025157,20,975620.2062197707,987.1502033960367,,2025-10-16 12:11:05.500,,,,,
2349773,SRC5,2025-10-16 10:32:36.500,2460964.605972222,60964.10597222205,1.6232584721052838,-45.65807288899884,534.0599197377289,384.6407871232937,Prompt5,Open,3,10.200724435714344,0.0062554452357275765,20,24936.269355312204,144.08443788141219,,2025-10-16 12:11:05.500,,,,,
2349774,SRC4,2025-10-16 10:35:54.500,2460964.608263889,60964.10826388886,1.6236218860831308,-45.67790267751044,506.7961586358837,500.34099903344156,Prompt5,Open,3,6.746553351370416,0.0013977423496649116,20,600481.8902358396,773.5391458143237,,2025-10-16 12:11:05.500,,,,,
2349774,SRC5,2025-10-16 10:35:54.500,2460964.608263889,60964.10826388886,1.6232584721052838,-45.65807288899884,534.0599197377289,384.6407871232937,Prompt5,Open,3,10.699416356728154,0.007382019769266271,20,15752.689473921824,107.46890810936537,,2025-10-16 12:11:05.500,,,,,
2349775,SRC4,2025-10-16 10:39:09.500,2460964.610520833,60964.11052083317,1.6236218860831308,-45.67790267751044,506.7961586358837,500.34099903344156,Prompt5,Open,3,6.381805899259749,0.0011827188616217938,20,840231.3760872821,915.7831810030857,,2025-10-16 12:11:05.500,,,,,
2349775,SRC5,2025-10-16 10:39:09.500,2460964.610520833,60964.11052083317,1.6232584721052838,-45.65807288899884,534.0599197377289,384.6407871232937,Prompt5,Open,3,10.34471850981596,0.006586707429515206,20,21839.055440271404,132.8911046616153,,2025-10-16 12:11:05.500,,,,,
2349776,SRC4,2025-10-16 10:42:06.500,2460964.6125694443,60964.11256944435,1.6236218860831308,-45.67790267751044,506.7961586358837,500.34099903344156,Prompt5,Open,3,6.293321719390876,0.0011358540776201774,20,911575.3376089148,954.1529097896146,,2025-10-16 12:11:05.500,,,,,
2349776,SRC5,2025-10-16 10:42:06.500,2460964.6125694443,60964.11256944435,1.6232584721052838,-45.65807288899884,534.0599197377289,384.6407871232937,Prompt5,Open,3,10.248516586325312,0.006364933864332077,20,23862.427405529834,140.30004305308503,,2025-10-16 12:11:05.500,,,,,
2349777,SRC4,2025-10-16 10:45:22.500,2460964.614837963,60964.114837963134,1.6236218860831308,-45.67790267751044,506.7961586358837,500.34099903344156,Prompt5,Open,3,6.2029887940237565,0.0010896470038361823,20,990662.5304611834,994.7299491353125,,2025-10-16 12:11:05.500,,,,,
2349777,SRC5,2025-10-16 10:45:22.500,2460964.614837963,60964.114837963134,1.6232584721052838,-45.65807288899884,534.0599197377289,384.6407871232937,Prompt5,Open,3,10.164888357397805,0.006172352248056092,20,25773.055665542764,146.93570794907197,,2025-10-16 12:11:05.500,,,,,
2349778,SRC4,2025-10-16 10:48:21.500,2460964.6169097223,60964.11690972233,1.6236218860831308,-45.67790267751044,506.7961586358837,500.34099903344156,Prompt5,Open,3,6.260728467144183,0.0011190380337271785,20,939355.2519516867,968.6663700256739,,2025-10-16 12:11:05.500,,,,,
